depth,threshold,feature,value
11,,,[ 0.  0.  0.  0.  2. 14.  0.  0.  0.  0.]
7,0.43859797716140747,1,
8,0.2921028286218643,0,
9,0.020717025734484196,1,
10,0.2878843694925308,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 20.  0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 27.  0.]
9,-0.1755249872803688,2,
10,0.34100258350372314,1,
11,,,[ 43.  26.  59.   0.  64.  61.   0.  71. 103. 171.]
11,,,[37. 21. 37.  0. 29. 19.  0. 42.  0. 19.]
10,0.34207016229629517,1,
11,,,[162.  51.  84.  40.  39. 103.   0. 106. 209.  55.]
11,,,[27. 34. 52.  0. 22. 17.  0. 63. 38. 97.]
8,0.20937839895486832,0,
9,0.9932200610637665,3,
10,0.20156142115592957,0,
11,,,[17.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[16.  0.  0.  0.  2.  0.  0.  0.  0.  0.]
10,0.45089422166347504,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 2. 0. 0.]
9,0.9962889552116394,3,
10,0.46323010325431824,1,
11,,,[ 52.   5.   8. 132.   3.   6.   0.   6.  12.   9.]
11,,,[85. 68. 18. 90. 14. 28.  0. 69. 54. 30.]
10,0.49695026874542236,0,
11,,,[ 0.  9. 13.  0.  6. 17.  0. 18.  0. 13.]
11,,,[19.  6.  6.  0.  2.  2.  0. 29.  0.  0.]
6,0.2992754131555557,1,
7,0.8919483125209808,3,
8,0.7516507208347321,0,
9,0.7403088808059692,0,
10,0.7322148382663727,0,
11,,,[15. 11. 12.  0. 29. 17.  0. 22.  9.  0.]
11,,,[ 0.  0.  0.  0.  0. 18.  0.  0.  0.  0.]
10,0.13422826305031776,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[  0.   0.   0.   0.   0.   0. 126.   0.   0.   0.]
9,0.22746264934539795,1,
10,0.20290684700012207,1,
11,,,[32. 12. 22.  0. 81. 37.  0. 58.  0.  0.]
11,,,[ 0.  2.  4.  0.  5. 24.  0.  0.  0.  0.]
10,-0.5702211558818817,2,
11,,,[28.  0.  0.  0.  0.  0.  0.  0.  8.  0.]
11,,,[0. 0. 4. 0. 4. 4. 0. 9. 0. 0.]
8,0.26429329812526703,1,
9,0.9069802165031433,3,
10,0.9303635060787201,0,
11,,,[ 18.   2.  13.   0.  29.  24.   0.  30.   0. 140.]
11,,,[6. 0. 3. 0. 7. 0. 0. 0. 0. 0.]
10,0.8512278199195862,0,
11,,,[201.  35. 150.   0. 173.  70.   0. 251. 164. 361.]
11,,,[ 8.  3. 44.  0. 42.  9.  0. 42.  4. 11.]
9,0.9700279831886292,3,
10,0.6947762668132782,0,
11,,,[12.  4.  0.  0.  2.  0.  0.  5.  0.  9.]
11,,,[12.  7.  9.  0.  3.  6.  0. 10. 88.  0.]
10,0.07305181212723255,2,
11,,,[13.  3.  7.  0. 15.  9.  0. 19.  0.  0.]
11,,,[ 0.  0.  0.  0.  0. 17.  0.  2.  0.  0.]
7,0.9700279831886292,3,
8,0.657638430595398,0,
9,-0.4209604859352112,2,
10,0.6574505865573883,0,
11,,,[12.  3.  3.  0.  7.  8.  0.  8.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 14.]
10,0.34855301678180695,1,
11,,,[0. 3. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  5.  0.  1.  0.  0.  3.  0. 39.]
9,-0.4824898689985275,2,
10,-0.555996835231781,2,
11,,,[ 9.  7.  1.  0.  6. 18.  0.  0.  0.  0.]
11,,,[ 0.  1. 16.  0.  4.  0.  0. 35.  9. 43.]
10,0.6615374386310577,0,
11,,,[  0.   4.   0.   0.   4.   2. 207.   9.   0.  18.]
11,,,[  5.   9.  29.   0.  55.  13. 183.  40.  21.  24.]
8,0.7561839818954468,0,
9,-0.03872084617614746,2,
10,-0.22610731422901154,2,
11,,,[ 0.  0.  3.  0.  1.  2.  0.  1. 12. 24.]
11,,,[ 0.  5.  6.  0. 18. 10.  0. 40. 17. 22.]
10,0.9993981420993805,3,
11,,,[ 0. 16.  3.  0.  2.  3.  0.  8.  0.  0.]
11,,,[23.  5.  9.  0.  0. 12.  0. 11.  0.  0.]
9,0.7825221121311188,0,
10,0.36161084473133087,1,
11,,,[ 0.  0.  0.  0.  4.  0.  0.  4.  0. 59.]
11,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.40253908932209015,1,
11,,,[0. 0. 2. 0. 4. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
4,0.9679019451141357,3,
5,0.04390737973153591,1,
6,0.4900105148553848,2,
7,0.4595794826745987,2,
8,0.3623513728380203,0,
9,0.3293944299221039,0,
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
8,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
7,0.6453242003917694,2,
8,0.29621024429798126,0,
9,0.016733687138184905,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 30.  0.]
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 65.  0.]
8,0.6892532408237457,2,
9,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 26.  0.]
6,0.845217764377594,3,
7,0.37612253427505493,1,
8,0.7908665835857391,0,
9,0.22151260823011398,1,
10,0.7176503241062164,3,
11,,,[  0.   6.   4.   0.   0.   0.   0.  52. 101.   0.]
11,,,[ 0. 22.  8.  0.  1. 20.  0. 78. 81.  0.]
10,0.7141852080821991,0,
11,,,[  0.  18.  11.   0.   0.   7.   0.  20. 149.   0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
9,0.7908284664154053,3,
10,0.8338163793087006,0,
11,,,[  0.   0.   0.   0.   1.   1.   0.  29. 123.   0.]
11,,,[13.  2.  0.  0.  0.  3.  0. 20. 16.  0.]
10,0.09438523650169373,1,
11,,,[0. 0. 2. 0. 0. 0. 0. 1. 0. 0.]
11,,,[  0.   0.   0.   0.   0.   0.   0.   7. 249.   0.]
8,0.5074655562639236,3,
9,0.524248868227005,0,
10,0.9863474071025848,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 20.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.6822093725204468,0,
10,0.39823079109191895,0,
11,,,[0. 9. 7. 0. 0. 3. 0. 3. 0. 0.]
11,,,[ 0. 17.  0.  0.  0.  0.  0.  4.  0.  0.]
10,0.3951250910758972,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.6377590894699097,0,
8,0.5049423575401306,2,
9,0.5897034704685211,0,
10,0.09216596558690071,1,
11,,,[ 0.  0.  0.  0.  0.  4.  0. 13.  0.  0.]
11,,,[  0.  30.  12.   0.   1.  51.   0.  79. 269.   0.]
10,0.24897857010364532,1,
11,,,[ 0.  0.  0.  0.  0.  6.  0. 17.  0.  0.]
11,,,[ 0. 20.  8.  0.  0.  6.  0. 14.  0.  0.]
9,0.581007570028305,1,
10,0.5946913361549377,0,
11,,,[ 0. 18.  7.  0.  0.  0.  0.  3.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
8,0.1892510950565338,1,
9,0.09165915474295616,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0. 16.  0.  0.]
10,0.12254103273153305,1,
11,,,[ 0.  0.  0.  0.  0. 11.  0.  7. 78.  5.]
11,,,[ 0. 13. 15.  0.  1. 11.  0. 40. 72. 46.]
9,0.8994975984096527,3,
10,0.5122955143451691,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  1.  0.  3. 11.  0.]
10,0.751639187335968,0,
11,,,[  0.   6.   3.   0.   0.   3.   0.  16. 209.   0.]
11,,,[ 0.  1.  2.  0.  0.  7.  0. 20. 50.  0.]
5,0.23448270559310913,2,
6,0.3553692549467087,1,
7,0.19610343128442764,1,
8,0.20088311284780502,2,
9,0.15641021728515625,1,
10,0.14802899956703186,1,
11,,,[ 0.  4.  7.  0.  1. 17.  0. 21. 70.  0.]
11,,,[12.  0.  2.  0.  3.  0.  0. 28. 20. 40.]
10,0.5198602378368378,0,
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  2.  0.  5.  4.  0.  6. 66.  0.]
9,0.44713255763053894,0,
10,0.9759744107723236,3,
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,0.6201452016830444,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  1. 61.  0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 2. 0. 0.]
8,0.4879775643348694,0,
9,0.9795774221420288,3,
10,0.9759744107723236,3,
11,,,[0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.205425925552845,1,
11,,,[0. 0. 0. 0. 0. 5. 0. 2. 0. 0.]
11,,,[ 0.  0.  0.  0.  0. 15.  0.  1.  0.  0.]
9,0.7637290060520172,0,
10,0.6079278290271759,0,
11,,,[ 0. 19. 14.  0.  0. 12.  0. 18. 22.  0.]
11,,,[ 0. 17. 12.  0.  0.  5.  0. 28. 92.  0.]
10,0.8051875829696655,0,
11,,,[ 0.  0. 17.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0.  3.  1.  0.  0. 11.  0. 11.  7. 21.]
7,0.4927297383546829,0,
8,0.4535965472459793,1,
9,0.16704543679952621,2,
10,,,[ 0.  0.  0.  0.  0. 12.  0.  0.  0.  0.]
10,0.18399153649806976,2,
11,,,[ 0.  0.  0.  0.  3.  0.  0.  0. 18.  0.]
11,,,[0. 0. 1. 0. 0. 1. 0. 0. 0. 0.]
9,0.39501453936100006,0,
10,0.18399153649806976,2,
11,,,[ 0. 12.  1.  0.  0.  0.  0.  1.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
10,0.19242306798696518,2,
11,,,[0. 0. 0. 0. 3. 9. 0. 0. 0. 0.]
11,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
8,0.6648380160331726,0,
9,0.42763155698776245,1,
10,0.985911637544632,3,
11,,,[ 0.  4.  6.  0.  1.  7.  0. 24.  0.  0.]
11,,,[ 0.  3.  0.  0.  0.  0.  0. 18.  0.  0.]
10,0.9759744107723236,3,
11,,,[0. 0. 2. 0. 0. 0. 0. 7. 0. 0.]
11,,,[ 0.  3.  0.  0.  0. 15.  0.  4.  5.  0.]
9,0.6966625452041626,0,
10,,,[ 0.  0.  0.  0.  0. 13.  0.  0.  0.  0.]
10,0.9838904142379761,3,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
6,0.7885178625583649,0,
7,0.4519769102334976,0,
8,0.28271766752004623,1,
9,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 5. 0. 0. 0. 0. 2. 0. 0.]
8,0.7739840745925903,0,
9,0.23628182709217072,1,
10,0.7631557285785675,0,
11,,,[ 0.  2.  1.  0.  0. 17.  0. 11.  0.  0.]
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.31318680942058563,1,
11,,,[ 0.  0.  2.  0.  0.  2.  0.  2. 23.  0.]
11,,,[ 0. 13.  1.  0.  0.  9.  0.  6.  7.  0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
7,0.8172682225704193,0,
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 14.]
8,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
3,0.7270126938819885,1,
4,0.5323641002178192,0,
5,-0.5340558886528015,2,
6,-0.9014683067798615,2,
7,-0.9710640907287598,2,
8,0.2393094189465046,0,
9,,,[0. 0. 7. 0. 0. 0. 0. 0. 0. 0.]
9,0.44950948655605316,0,
10,-0.017212719190865755,3,
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
11,,,[  6.   0.   0. 284.   0.   6.   0.   0.   0.   0.]
10,0.7004884779453278,1,
11,,,[0. 9. 0. 0. 3. 5. 0. 0. 0. 0.]
11,,,[ 0.  5.  0. 56.  0. 14.  0.  0.  0.  0.]
8,0.4509173482656479,0,
9,-0.9187412261962891,2,
10,,,[29.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
9,-0.940692275762558,2,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
7,0.33515481650829315,0,
8,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
8,0.44821274280548096,3,
9,0.39638809859752655,0,
10,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
10,,,[ 0.  0.  0. 41.  0.  0.  0.  0.  0.  0.]
9,0.47528211772441864,0,
10,0.657756894826889,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[  0.   0.   0. 380.   0.   0.   0.   0.   0.   0.]
10,0.6726859211921692,1,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0. 42.  0.  0.  0.  0.  0.  0.]
6,0.6476453542709351,1,
7,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
7,0.6796593964099884,1,
8,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
8,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
5,0.6504992544651031,1,
6,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 17.  0.]
6,-0.36550578474998474,2,
7,0.604605495929718,0,
8,0.7107223570346832,1,
9,0.6533351242542267,1,
10,0.54937843978405,3,
11,,,[0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.0,3,
11,,,[0. 0. 2. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0. 34.  2.  0.  9.  2.  0.  7.  0.  0.]
9,-0.9267760813236237,2,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
8,0.6066910028457642,0,
9,-0.9725416600704193,2,
10,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
9,0.5759684890508652,3,
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
10,0.6111513376235962,0,
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.6680408418178558,1,
8,0.6600556075572968,1,
9,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,,,[18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
8,-0.2760867476463318,2,
9,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
9,-0.055865219328552485,2,
10,-0.2428407296538353,2,
11,,,[0. 0. 2. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 2. 0. 0. 0. 0. 0. 5. 0. 0.]
10,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
4,-0.9937498569488525,2,
5,0.7498235106468201,1,
6,-0.9989260733127594,2,
7,0.7426629662513733,1,
8,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
8,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
7,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
6,0.7504437267780304,1,
7,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
7,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
5,0.1712360382080078,3,
6,0.7353503704071045,1,
7,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
7,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
6,0.933945506811142,1,
7,0.3922570198774338,0,
8,0.386042058467865,0,
9,0.9356323182582855,3,
10,0.7511542439460754,1,
11,,,[0. 0. 0. 0. 1. 5. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
10,0.7689215540885925,1,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0. 19.  0.  0.  0.  0.]
8,0.4327595680952072,3,
9,-0.9191497564315796,2,
10,-0.9506495296955109,2,
11,,,[0. 3. 1. 0. 2. 1. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.]
10,0.7686547935009003,1,
11,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,-0.4623651057481766,2,
10,0.6164544522762299,0,
11,,,[27.  0.  0.  0.  0.  0.  0.  3.  0.  0.]
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
10,0.6237147152423859,0,
11,,,[0. 0. 0. 0. 1. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
7,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
